case_id,category,subcategory,difficulty,handwriting_profile,stroke_variant,canvas_region,expected_plain_text,expected_latex,raw_detected_output,normalized_detected_output,detected_latex,confidence,recognition_time_ms,exact_match,semantic_match,structure_match,layout_match,symbol_score,structure_score,spatial_score,overall_score,status,error_types,evidence_path,notes
"probability_statistics-030","PROBABILITY_STATISTICS","regression","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","yhat=a+bx","yhat=a+bx","y=a","y=a","y=a","0.39299998","2480","false","false","true","true","0.33333333333333337","1.0","1.0","0.72464999884367","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-030.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-031","PROBABILITY_STATISTICS","frequency table","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","table:[[x,f],[1,3],[2,5]]","table:[[x,f],[1,3],[2,5]]","","","","","24384","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-031.png",""
"probability_statistics-032","PROBABILITY_STATISTICS","bar graph","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","bargraph:A=3,B=5,C=2","bargraph:A=3,B=5,C=2","dergropn:=3,=5,6=2","dergropn:=3,=5,6=2","dergropn:=3,=5,6=2","0.439","5187","false","false","true","true","0.65","1.0","1.0","0.8219500005245209","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-032.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-033","PROBABILITY_STATISTICS","histogram","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","histogram:0-10:4,10-20:7","histogram:0-10:4,10-20:7","n:5+0.9+0.0:0.0:4","n:5+0.9+0.0:0.0:4","n:5+0.9+0.0:0.0:4","0.665703","4745","false","false","false","true","0.25","0.0","1.0","0.3401601499319077","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|OVERWRITING_ERROR","failures/probability_statistics-033.png",""
"probability_statistics-034","PROBABILITY_STATISTICS","pie chart","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","pie:A=40%,B=35%,C=25%","pie:A=40%,B=35%,C=25%","p_{i}e_{i}=40,=35,c=25","p_ie_i=40,=35,c=25","p_{i}e_{i}=40,=35,c=25","0.8036719","4455","false","false","true","true","0.6666666666666667","1.0","1.0","0.8451835948228835","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-034.png",""
"probability_statistics-035","PROBABILITY_STATISTICS","box plot","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","boxplot:min,Q1,median,Q3,max","boxplot:min,Q1,median,Q3,max","","","","","30873","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-035.png",""
"probability_statistics-036","PROBABILITY_STATISTICS","standard normal","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","N(0,1)","N(0,1)","(0,1)","(0,1)","(0,1)","1.0","2828","false","false","false","true","0.8333333333333334","0.0","1.0","0.6062500000000001","WRONG_STRUCTURE","LETTER_CONFUSION","failures/probability_statistics-036.png",""
"probability_statistics-037","PROBABILITY_STATISTICS","interval probability","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","P(0<X<1)","P(0<X<1)","(0<<1)","(0<<1)","(0<<1)","0.88137406","3003","false","false","true","true","0.75","1.0","1.0","0.8740687030553816","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-037.png",""
"probability_statistics-038","PROBABILITY_STATISTICS","conditional distinction","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","P(A","P(A","(","(","(","0.53325","2391","false","false","false","true","0.33333333333333337","0.0","1.0","0.3691624987125397","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-038.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-039","PROBABILITY_STATISTICS","union-U ambiguity","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","P(A union B)","P(A union B)","(union)","(union)","(union)","0.45639998","4572","false","false","false","true","0.7","0.0","1.0","0.5220699988603592","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-039.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-040","PROBABILITY_STATISTICS","symbol ambiguity","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","sigma 6 mu u","sigma 6 mu u","b","b","b","0.39299998","2385","false","false","false","true","0.0","0.0","1.0","0.2196499988436699","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-040.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-001","SETS_LOGIC","set literal","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","A={1,2,3}","A={1,2,3}","= \left \{ 1,2,3 \right \}","=\(1,2,3\)","= \left \{ 1,2,3 \right \}","0.8906376","3833","false","false","true","true","0.7","1.0","1.0","0.8595318788290023","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-001.png",""
"sets_logic-002","SETS_LOGIC","membership","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","x in A","x in A","","","","","30234","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-002.png",""
"sets_logic-003","SETS_LOGIC","non-membership","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","x notin A","x notin A","x_{n0}+in","x_n0+in","x_{n0}+in","0.881478","3267","false","false","false","true","0.4285714285714286","0.0","1.0","0.427288186294692","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-003.png",""
"sets_logic-004","SETS_LOGIC","subset","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","A subseteq B","A subseteq B","\sin \theta+ \theta","sintheta+theta","\sin \theta+ \theta","0.7040221","3171","false","false","false","true","0.2142857142857143","0.0","1.0","0.32680824833256855","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-004.png",""
"sets_logic-005","SETS_LOGIC","proper subset","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","A subset B","A subset B","subset","subset","subset","0.94269717","2312","false","false","false","true","0.75","0.0","1.0","0.5677598583698272","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-005.png",""
"sets_logic-006","SETS_LOGIC","union","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","A union B","A union B","union","union","union","0.84580004","3419","false","false","false","true","0.7142857142857143","0.0","1.0","0.5476471449647631","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-006.png",""
"sets_logic-007","SETS_LOGIC","intersection","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","A intersect B","A intersect B","intect","intect","intect","0.5562687","2794","false","false","true","true","0.5454545454545454","1.0","1.0","0.7964497982371936","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-007.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-008","SETS_LOGIC","difference","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","A-B","A-B","-","-","-","0.439","2308","false","false","false","true","0.33333333333333337","0.0","1.0","0.3644500005245209","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-008.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-009","SETS_LOGIC","complement","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","A^c","A^c","\sum_{i=1}^{m}","\sum_i=1^(m)","\sum_{i=1}^{m}","0.7035824","3673","false","false","true","true","0.09999999999999998","1.0","1.0","0.6701791203022003","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-009.png",""
"sets_logic-010","SETS_LOGIC","empty set","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","emptyset","emptyset","emp+yse+","emp+yse+","emp+yse+","0.6988742","3436","false","false","false","true","0.75","0.0","1.0","0.5555687087774277","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE","failures/sets_logic-010.png",""
"sets_logic-011","SETS_LOGIC","universal quantifier","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","forall x","forall x","dot\times","dot*","dot\times","0.42427224","2835","false","false","false","true","0.1428571428571429","0.0","1.0","0.28228504053183967","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-011.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-012","SETS_LOGIC","existential quantifier","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","exists x","exists x","exit is+sxx","exitis+sxx","exit is+sxx","0.6777741","3286","false","false","false","true","0.6","0.0","1.0","0.490388703584671","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-012.png",""
"sets_logic-013","SETS_LOGIC","implication","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","p -> q","p -> q","p->","p->","p->","0.439","3062","false","false","true","true","0.75","1.0","1.0","0.8519500005245207","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-013.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-014","SETS_LOGIC","equivalence","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","p <-> q","p <-> q","P<->","P<->","P<->","0.5608","2942","false","false","true","true","0.8","1.0","1.0","0.873040000796318","PARTIAL","LETTER_CONFUSION","failures/sets_logic-014.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-015","SETS_LOGIC","conjunction","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","p and q","p and q","","","","","26624","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-015.png",""
"sets_logic-016","SETS_LOGIC","disjunction","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","p or q","p or q","\[___\]beginfrac{O} \geq 0.0pt","\[___\]beginfrac(O)>=0.0pt","\[___\]beginfrac{O} \geq 0.0pt","0.54402643","5511","false","false","false","true","0.038461538461538436","0.0","1.0","0.24364362941338466","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-016.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-017","SETS_LOGIC","negation","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","not p","not p","not p","notp","not p","0.7116","3606","true","true","false","true","1.0","0.0","1.0","0.6855800002813339","WRONG_STRUCTURE","","failures/sets_logic-017.png","Image pass unavailable; result uses digital ink and parser evidence."
"sets_logic-018","SETS_LOGIC","universal set","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","A subseteq U","A subseteq U","S\cup S\cup S","S\cupS\cupS","S\cup S\cup S","0.711183","3260","false","false","false","true","0.18181818181818177","0.0","1.0","0.3132864233038642","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE","failures/sets_logic-018.png",""
"sets_logic-019","SETS_LOGIC","function mapping","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","f:A->B","f:A->B","f:->","f:->","f:->","0.9098502","2398","false","false","true","true","0.6666666666666667","1.0","1.0","0.8504925090074539","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-019.png",""
"sets_logic-020","SETS_LOGIC","relation","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","R subseteq A cross B","R subseteq A cross B","subsete cross","subsetecross","subsete cross","0.6362","3916","false","false","false","true","0.75","0.0","1.0","0.552435000538826","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-020.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-021","SETS_LOGIC","set builder","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","{x in R:x>0}","{x in R:x>0}","X in:X>0","Xin:X>0","X in:X>0","0.78352004","3875","false","false","true","true","0.7","1.0","1.0","0.8541760021448135","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-021.png",""
"sets_logic-022","SETS_LOGIC","symmetric difference","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","A symmetric_difference B","A symmetric_difference B","","","","","24114","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-022.png",""
"sets_logic-023","SETS_LOGIC","cardinality","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","card(A)=n","card(A)=n","\cos \alpha()=n","cos\alpha()=n","\cos \alpha()=n","0.8906105","3530","false","false","true","true","0.46153846153846156","1.0","1.0","0.7879920642651044","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-023.png",""
"sets_logic-024","SETS_LOGIC","power set","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","P(A)","P(A)","()","()","()","0.7116","3022","false","false","false","true","0.5","0.0","1.0","0.44933000028133385","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-024.png","Image pass unavailable; result uses digital ink and parser evidence."
"sets_logic-025","SETS_LOGIC","set identity","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","A intersect emptyset=emptyset","A intersect emptyset=emptyset","","","","","11508","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-025.png",""
"sets_logic-026","SETS_LOGIC","set identity","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","A union emptyset=A","A union emptyset=A","","","","","24445","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-026.png",""
"sets_logic-027","SETS_LOGIC","set identity","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","A intersect U=A","A intersect U=A","intersect=","intersect=","intersect=","0.724","2744","false","false","true","true","0.7692307692307692","1.0","1.0","0.8719692296248214","PARTIAL","LETTER_CONFUSION","failures/sets_logic-027.png",""
"sets_logic-028","SETS_LOGIC","set identity","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","A union U=U","A union U=U","union=","union=","union=","0.4854","3000","false","false","true","true","0.6666666666666667","1.0","1.0","0.829269999563694","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-028.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-029","SETS_LOGIC","De Morgan","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","(A union B)^c=A^c intersect B^c","(A union B)^c=A^c intersect B^c","(u \cap(0 \cap)^c=c) \cap( \theta \cap( \phi \theta \cap(c+c)))","(u\cap(0\cap)^c=c)\cap(theta\cap(phitheta\cap(c+c)))","(u \cap(0 \cap)^c=c) \cap( \theta \cap( \phi \theta \cap(c+c)))","0.69493246","8543","false","false","false","true","0.23076923076923073","0.6666666666666666","1.0","0.5739773922700148","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-029.png",""
"sets_logic-030","SETS_LOGIC","De Morgan","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","(A intersect B)^c=A^c union B^c","(A intersect B)^c=A^c union B^c","","","","","25746","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-030.png",""
"sets_logic-031","SETS_LOGIC","Venn diagram","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","venn:A","venn:A","enn:","enn:","enn:","0.9323216","2380","false","false","false","true","0.6666666666666667","0.0","1.0","0.531616080403328","WRONG_STRUCTURE","LETTER_CONFUSION|CROWDING_SENSITIVE","failures/sets_logic-031.png",""
"sets_logic-032","SETS_LOGIC","Venn diagram","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","venn:A,B disjoint","venn:A,B disjoint","","","","","25446","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-032.png",""
"sets_logic-033","SETS_LOGIC","Venn diagram","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","venn:A intersect B","venn:A intersect B","enni intersect","enniintersect","enni intersect","0.439","3188","false","false","true","true","0.75","1.0","1.0","0.8519500005245207","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-033.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-034","SETS_LOGIC","Venn diagram","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","venn:A union B","venn:A union B","","","","","25156","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-034.png",""
"sets_logic-035","SETS_LOGIC","Venn diagram","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","venn:A subset B","venn:A subset B","","","","","25783","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-035.png",""
"sets_logic-036","SETS_LOGIC","Venn diagram","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","venn:A,B,C","venn:A,B,C","eMM;,,c","eMM;,,c","eMM;,,c","0.439","4218","false","false","false","true","0.4","0.0","1.0","0.3929500005245209","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-036.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-037","SETS_LOGIC","Venn diagram","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","venn:(A union B)^c","venn:(A union B)^c","ennicunions^c","ennicunions^c","ennicunions^c","0.68125","4881","false","false","true","true","0.625","1.0","1.0","0.8265624988079071","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-037.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-038","SETS_LOGIC","Venn diagram","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","venn:A-B","venn:A-B","enn:-","enn:-","enn:-","1.0","2787","false","false","false","true","0.625","0.0","1.0","0.5171875","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-038.png",""
"sets_logic-039","SETS_LOGIC","Venn diagram","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","venn:A intersect B intersect C","venn:A intersect B intersect C","enni intersect intersect c","enniintersectintersectc","enni intersect intersect c","0.5608","3702","false","false","true","true","0.8461538461538461","1.0","1.0","0.8897707700270873","PARTIAL","LETTER_CONFUSION","failures/sets_logic-039.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-040","SETS_LOGIC","truth table","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","truth:[[p,q,p->q],[T,T,T],[T,F,F]]","truth:[[p,q,p->q],[T,T,T],[T,F,F]]","+ru+h \cdot[[ \beta,, \beta->],[ \cdot,, ],[ \cdot,, ]]","+ru+h*[[\beta,,\beta->],[*,,],[*,,]]","+ru+h \cdot[[ \beta,, \beta->],[ \cdot,, ],[ \cdot,, ]]","0.7632438","6594","false","false","true","true","0.41666666666666663","1.0","1.0","0.7681621897220612","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-040.png",""
