case_id,category,subcategory,difficulty,handwriting_profile,stroke_variant,canvas_region,expected_plain_text,expected_latex,raw_detected_output,normalized_detected_output,detected_latex,confidence,recognition_time_ms,exact_match,semantic_match,structure_match,layout_match,symbol_score,structure_score,spatial_score,overall_score,status,error_types,evidence_path,notes
"probability_statistics-023","PROBABILITY_STATISTICS","independence","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","P(A intersect B)=P(A)P(B)","P(A intersect B)=P(A)P(B)","","","","","27680","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-023.png",""
"probability_statistics-024","PROBABILITY_STATISTICS","factorial","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","n!=n(n-1)!","n!=n(n-1)!","n!=n(n-1)!","n!=n(n-1)!","n!=n(n-1)!","0.8961","3536","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
"probability_statistics-025","PROBABILITY_STATISTICS","combination formula","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","C(n,r)=n!/(r!(n-r)!)","C(n,r)=n!/(r!(n-r)!)","c(n,n)=n!/(n!(n-n)!)","c(n,n)=n!/(n!(n-n)!)","c(n,n)=n!/(n!(n-n)!)","0.89402807","5175","false","false","true","true","0.85","1.0","1.0","0.9080764033794402","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-025.png",""
"probability_statistics-026","PROBABILITY_STATISTICS","z score","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","z=(x-mu)/sigma","z=(x-mu)/sigma","z=(x-mu)/signa","z=(x-mu)/signa","z=(x-mu)/signa","0.728729","3586","false","false","true","true","0.9285714285714286","1.0","1.0","0.9334007361957004","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-026.png",""
"probability_statistics-027","PROBABILITY_STATISTICS","sample mean","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","xbar=sum_i x_i/n","xbar=sum_i x_i/n","XDor=sumixin","XDor=sumixin","XDor=sumixin","0.53325","4028","false","false","false","false","0.6666666666666667","0.5","0.0","0.46166249871253967","WRONG_LAYOUT","LETTER_CONFUSION|SUBSCRIPT_MISSED|FRACTION_MISREAD|LOW_CONFIDENCE","failures/probability_statistics-027.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-028","PROBABILITY_STATISTICS","sample variance","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","s^2=sum(x_i-xbar)^2/(n-1)","s^2=sum(x_i-xbar)^2/(n-1)","S^2=S\cup M(X \cap-X \cap \cap \cap)^{2}/(n-1)","S^2=S\cupM(X\cap-X\cap\cap\cap)^(2)/(n-1)","S^2=S\cup M(X \cap-X \cap \cap \cap)^{2}/(n-1)","0.8614604","7667","false","false","false","false","0.5384615384615384","0.6","0.6666666666666666","0.5865986604109789","WRONG_LAYOUT","LETTER_CONFUSION|SUBSCRIPT_MISSED|FRACTION_MISREAD","failures/probability_statistics-028.png",""
"probability_statistics-029","PROBABILITY_STATISTICS","correlation","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","r=cov(X,Y)/(sigma_X sigma_Y)","r=cov(X,Y)/(sigma_X sigma_Y)","r=col,),(Sigma signa","r=col,),(Sigmasigna","r=col,),(Sigma signa","0.439","5935","false","false","false","false","0.5925925925925926","0.3333333333333333","0.0","0.3752833338578542","WRONG_STRUCTURE","LETTER_CONFUSION|SUBSCRIPT_MISSED|FRACTION_MISREAD|LOW_CONFIDENCE","failures/probability_statistics-029.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-030","PROBABILITY_STATISTICS","regression","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","yhat=a+bx","yhat=a+bx","y=a","y=a","y=a","0.39299998","2573","false","false","true","true","0.33333333333333337","1.0","1.0","0.72464999884367","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-030.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-031","PROBABILITY_STATISTICS","frequency table","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","table:[[x,f],[1,3],[2,5]]","table:[[x,f],[1,3],[2,5]]","","","","","27665","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-031.png",""
"probability_statistics-032","PROBABILITY_STATISTICS","bar graph","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","bargraph:A=3,B=5,C=2","bargraph:A=3,B=5,C=2","dergropn:=3,=5,6=2","dergropn:=3,=5,6=2","dergropn:=3,=5,6=2","0.439","5868","false","false","true","true","0.65","1.0","1.0","0.8219500005245209","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-032.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-033","PROBABILITY_STATISTICS","histogram","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","histogram:0-10:4,10-20:7","histogram:0-10:4,10-20:7","n:5+0.9+0.0:0.0:4","n:5+0.9+0.0:0.0:4","n:5+0.9+0.0:0.0:4","0.665703","5340","false","false","true","true","0.25","1.0","1.0","0.7132851499319076","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/probability_statistics-033.png",""
"probability_statistics-034","PROBABILITY_STATISTICS","pie chart","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","pie:A=40%,B=35%,C=25%","pie:A=40%,B=35%,C=25%","p_{i}e_{i}=40,=35,c=25","p_ie_i=40,=35,c=25","p_{i}e_{i}=40,=35,c=25","0.8036719","5199","false","false","true","true","0.6666666666666667","1.0","1.0","0.8451835948228835","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-034.png",""
"probability_statistics-035","PROBABILITY_STATISTICS","box plot","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","boxplot:min,Q1,median,Q3,max","boxplot:min,Q1,median,Q3,max","","","","","26747","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-035.png",""
"probability_statistics-036","PROBABILITY_STATISTICS","standard normal","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","N(0,1)","N(0,1)","(0,1)","(0,1)","(0,1)","1.0","2813","false","false","true","true","0.8333333333333334","1.0","1.0","0.90625","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-036.png",""
"probability_statistics-037","PROBABILITY_STATISTICS","interval probability","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","P(0<X<1)","P(0<X<1)","(0<<1)","(0<<1)","(0<<1)","0.88137406","2834","false","false","true","true","0.75","1.0","1.0","0.8740687030553816","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-037.png",""
"probability_statistics-038","PROBABILITY_STATISTICS","conditional distinction","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","P(A","P(A","(","(","(","0.53325","2220","false","false","false","true","0.33333333333333337","0.0","1.0","0.3691624987125397","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-038.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-039","PROBABILITY_STATISTICS","union-U ambiguity","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","P(A union B)","P(A union B)","(union)","(union)","(union)","0.45639998","3981","false","false","true","true","0.7","1.0","1.0","0.8378199988603592","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-039.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-040","PROBABILITY_STATISTICS","symbol ambiguity","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","sigma 6 mu u","sigma 6 mu u","b","b","b","0.39299998","2327","false","false","true","true","0.0","1.0","1.0","0.6246499988436699","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-040.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-001","SETS_LOGIC","set literal","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","A={1,2,3}","A={1,2,3}","= \left \{ 1,2,3 \right \}","=\(1,2,3\)","= \left \{ 1,2,3 \right \}","0.8906376","3805","false","false","true","true","0.7","1.0","1.0","0.8595318788290023","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-001.png",""
"sets_logic-002","SETS_LOGIC","membership","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","x in A","x in A","","","","","27649","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-002.png",""
"sets_logic-003","SETS_LOGIC","non-membership","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","x notin A","x notin A","x_{n0}+in","x_n0+in","x_{n0}+in","0.881478","3638","false","false","true","true","0.4285714285714286","1.0","1.0","0.7776453291518347","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-003.png",""
"sets_logic-004","SETS_LOGIC","subset","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","A subseteq B","A subseteq B","\sin \theta+ \theta","sintheta+theta","\sin \theta+ \theta","0.7040221","3568","false","false","true","true","0.2142857142857143","1.0","1.0","0.70448681976114","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-004.png",""
"sets_logic-005","SETS_LOGIC","proper subset","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","A subset B","A subset B","subset","subset","subset","0.94269717","2674","false","false","true","true","0.75","1.0","1.0","0.8771348583698271","PARTIAL","LETTER_CONFUSION","failures/sets_logic-005.png",""
"sets_logic-006","SETS_LOGIC","union","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","A union B","A union B","union","union","union","0.84580004","3882","false","false","true","true","0.7142857142857143","1.0","1.0","0.8615757163933344","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-006.png",""
"sets_logic-007","SETS_LOGIC","intersection","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","A intersect B","A intersect B","intect","intect","intect","0.5562687","2764","false","false","true","true","0.5454545454545454","1.0","1.0","0.7964497982371936","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-007.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-008","SETS_LOGIC","difference","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","A-B","A-B","-","-","-","0.439","2772","false","false","true","true","0.33333333333333337","1.0","1.0","0.726950000524521","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-008.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-009","SETS_LOGIC","complement","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","A^c","A^c","\sum_{i=1}^{m}","\sum_i=1^(m)","\sum_{i=1}^{m}","0.7035824","3674","false","false","true","true","0.09999999999999998","1.0","1.0","0.6701791203022003","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-009.png",""
"sets_logic-010","SETS_LOGIC","empty set","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","emptyset","emptyset","emp+yse+","emp+yse+","emp+yse+","0.6988742","3143","false","false","true","true","0.75","1.0","1.0","0.8649437087774275","PARTIAL","LETTER_CONFUSION","failures/sets_logic-010.png",""
"sets_logic-011","SETS_LOGIC","universal quantifier","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","forall x","forall x","dot\times","dot*","dot\times","0.42427224","2904","false","false","true","true","0.1428571428571429","1.0","1.0","0.669070754817554","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-011.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-012","SETS_LOGIC","existential quantifier","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","exists x","exists x","exit is+sxx","exitis+sxx","exit is+sxx","0.6777741","3391","false","false","true","true","0.6","1.0","1.0","0.8188887035846709","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-012.png",""
"sets_logic-013","SETS_LOGIC","implication","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","p -> q","p -> q","p->","p->","p->","0.439","2979","false","false","true","true","0.75","1.0","1.0","0.8519500005245207","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-013.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-014","SETS_LOGIC","equivalence","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","p <-> q","p <-> q","P<->","P<->","P<->","0.5608","2711","false","false","true","true","0.8","1.0","1.0","0.873040000796318","PARTIAL","LETTER_CONFUSION","failures/sets_logic-014.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-015","SETS_LOGIC","conjunction","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","p and q","p and q","","","","","27450","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-015.png",""
"sets_logic-016","SETS_LOGIC","disjunction","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","p or q","p or q","\[___\]beginfrac{O} \geq 0.0pt","\[___\]beginfrac(O)>=0.0pt","\[___\]beginfrac{O} \geq 0.0pt","0.54402643","5420","false","false","true","true","0.038461538461538436","1.0","1.0","0.6437397832595384","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-016.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-017","SETS_LOGIC","negation","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","not p","not p","not p","notp","not p","0.7116","4057","true","true","true","true","1.0","1.0","1.0","0.985580000281334","PASS","","rendered-inputs","Image pass unavailable; result uses digital ink and parser evidence."
"sets_logic-018","SETS_LOGIC","universal set","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","A subseteq U","A subseteq U","S\cup S\cup S","S\cupS\cupS","S\cup S\cup S","0.711183","3449","false","false","true","true","0.18181818181818177","1.0","1.0","0.695104605122046","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-018.png",""
"sets_logic-019","SETS_LOGIC","function mapping","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","f:A->B","f:A->B","f:->","f:->","f:->","0.9098502","2351","false","false","true","true","0.6666666666666667","1.0","1.0","0.8504925090074539","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-019.png",""
"sets_logic-020","SETS_LOGIC","relation","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","R subseteq A cross B","R subseteq A cross B","subsete cross","subsetecross","subsete cross","0.6362","3798","false","false","true","true","0.75","1.0","1.0","0.8618100005388258","PARTIAL","LETTER_CONFUSION","failures/sets_logic-020.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-021","SETS_LOGIC","set builder","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","{x in R:x>0}","{x in R:x>0}","X in:X>0","Xin:X>0","X in:X>0","0.78352004","3788","false","false","true","true","0.7","1.0","1.0","0.8541760021448135","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-021.png",""
"sets_logic-022","SETS_LOGIC","symmetric difference","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","A symmetric_difference B","A symmetric_difference B","","","","","27324","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-022.png",""
"sets_logic-023","SETS_LOGIC","cardinality","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","card(A)=n","card(A)=n","\cos \alpha()=n","cos\alpha()=n","\cos \alpha()=n","0.8906105","3584","false","false","true","true","0.46153846153846156","1.0","1.0","0.7879920642651044","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-023.png",""
"sets_logic-024","SETS_LOGIC","power set","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","P(A)","P(A)","()","()","()","0.7116","3018","false","false","true","true","0.5","1.0","1.0","0.7905800002813338","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-024.png","Image pass unavailable; result uses digital ink and parser evidence."
"sets_logic-025","SETS_LOGIC","set identity","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","A intersect emptyset=emptyset","A intersect emptyset=emptyset","","","","","12622","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-025.png",""
"sets_logic-026","SETS_LOGIC","set identity","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","A union emptyset=A","A union emptyset=A","","","","","28086","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-026.png",""
"sets_logic-027","SETS_LOGIC","set identity","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","A intersect U=A","A intersect U=A","intersect=","intersect=","intersect=","0.724","3272","false","false","true","true","0.7692307692307692","1.0","1.0","0.8719692296248214","PARTIAL","LETTER_CONFUSION","failures/sets_logic-027.png",""
"sets_logic-028","SETS_LOGIC","set identity","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","A union U=U","A union U=U","union=","union=","union=","0.4854","3440","false","false","true","true","0.6666666666666667","1.0","1.0","0.829269999563694","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-028.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-029","SETS_LOGIC","De Morgan","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","(A union B)^c=A^c intersect B^c","(A union B)^c=A^c intersect B^c","(u \cap(0 \cap)^c=c) \cap( \theta \cap( \phi \theta \cap(c+c)))","(u\cap(0\cap)^c=c)\cap(theta\cap(phitheta\cap(c+c)))","(u \cap(0 \cap)^c=c) \cap( \theta \cap( \phi \theta \cap(c+c)))","0.69493246","8359","false","false","false","true","0.23076923076923073","0.6666666666666666","1.0","0.5739773922700148","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-029.png",""
"sets_logic-030","SETS_LOGIC","De Morgan","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","(A intersect B)^c=A^c union B^c","(A intersect B)^c=A^c union B^c","","","","","27698","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-030.png",""
"sets_logic-031","SETS_LOGIC","Venn diagram","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","venn:A","venn:A","enn:","enn:","enn:","0.9323216","2684","false","false","true","true","0.6666666666666667","1.0","1.0","0.8516160804033279","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-031.png",""
"sets_logic-032","SETS_LOGIC","Venn diagram","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","venn:A,B disjoint","venn:A,B disjoint","","","","","26407","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-032.png",""
"sets_logic-033","SETS_LOGIC","Venn diagram","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","venn:A intersect B","venn:A intersect B","enni intersect","enniintersect","enni intersect","0.439","2915","false","false","true","true","0.75","1.0","1.0","0.8519500005245207","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-033.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-034","SETS_LOGIC","Venn diagram","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","venn:A union B","venn:A union B","","","","","28030","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/sets_logic-034.png",""
